1520527958499739648,-0.0863538,0.0135651,0.0685252,0.854189,0.39496,9.58687
1520527958500739584,-0.0845983,0.0129883,0.0688802,0.848559,0.392379,9.58255
1520527958501739520,-0.0827509,0.0123712,0.069166,0.842391,0.390558,9.57924
1520527958502739456,-0.0808109,0.0116979,0.0693601,0.835685,0.389497,9.57694
1520527958503739392,-0.0787772,0.0109527,0.06944,0.828442,0.389196,9.57565
1520527958504739328,-0.0766491,0.01012,0.0693833,0.820662,0.389654,9.57536
1520527958505739264,-0.0744295,0.00918838,0.0691735,0.812657,0.390465,9.57563
1520527958506739200,-0.0721362,0.00816356,0.0688187,0.80474,0.391218,9.57598
1520527958507739136,-0.0697909,0.00705573,0.0683329,0.796912,0.391915,9.57643
1520527958508739072,-0.0674155,0.00587504,0.0677302,0.789173,0.392557,9.57696
1520527958509739008,-0.0650315,0.00463161,0.0670245,0.781525,0.393144,9.57757
1520527958510738944,-0.0626607,0.00333558,0.0662301,0.773967,0.393675,9.57828
1520527958511738880,-0.0603247,0.00199709,0.065361,0.766501,0.394151,9.57907
1520527958512738816,-0.0580454,0.000626253,0.0644313,0.759126,0.394568,9.57995
1520527958513738752,-0.0558443,-0.00076679,0.0634549,0.751843,0.394926,9.58091
1520527958514738688,-0.0537433,-0.0021719,0.0624461,0.74465,0.395222,9.58197
1520527958515738624,-0.0517564,-0.00358186,0.0614158,0.737931,0.395196,9.58335
1520527958516738560,-0.0498673,-0.00500113,0.060362,0.732073,0.394591,9.58529
1520527958517738496,-0.0480522,-0.00643715,0.0592795,0.727076,0.393405,9.58777
1520527958518738432,-0.046287,-0.00789735,0.0581633,0.72294,0.391639,9.59082
1520527958519738368,-0.044548,-0.00938918,0.0570082,0.719666,0.389292,9.59441
1520527958520738304,-0.0428111,-0.0109201,0.0558091,0.717254,0.386367,9.59856
1520527958521738240,-0.0410525,-0.0124974,0.0545608,0.715705,0.382863,9.60326
1520527958522738176,-0.0392481,-0.0141288,0.0532581,0.715019,0.378783,9.60851
1520527958523738112,-0.0373742,-0.0158215,0.051896,0.715197,0.374127,9.61431
1520527958524738048,-0.0354067,-0.017583,0.0504692,0.716239,0.368897,9.62066
1520527958525737984,-0.0333299,-0.0194202,0.0489733,0.717227,0.363774,9.62646
1520527958526737920,-0.0311602,-0.0213369,0.0474055,0.717232,0.359446,9.6306
1520527958527737856,-0.0289226,-0.0233364,0.0457639,0.716255,0.355914,9.63308
1520527958528737792,-0.0266418,-0.025422,0.0440464,0.714296,0.353178,9.6339
1520527958529737728,-0.0243427,-0.0275969,0.0422511,0.711357,0.351238,9.63305
1520527958530737664,-0.0220502,-0.0298644,0.0403758,0.707439,0.350095,9.63055
1520527958531737600,-0.0197891,-0.0322276,0.0384186,0.702542,0.349746,9.62638
1520527958532737536,-0.0175842,-0.03469,0.0363773,0.696667,0.350191,9.62054
1520527958533737472,-0.0154603,-0.0372547,0.03425,0.689815,0.351427,9.61305
1520527958534737408,-0.0134422,-0.0399249,0.0320346,0.681986,0.35345,9.6039
1520527958535737344,-0.0115475,-0.0426993,0.0297307,0.674649,0.355376,9.59434
1520527958536737280,-0.00976395,-0.045557,0.0273441,0.669293,0.35631,9.5856
1520527958537737216,-0.00807182,-0.0484728,0.0248821,0.665921,0.356249,9.57771
1520527958538737152,-0.00645145,-0.0514212,0.0223522,0.664533,0.355194,9.57065
1520527958539737088,-0.00488315,-0.0543766,0.0197618,0.665128,0.353145,9.56443
1520527958540737024,-0.00334724,-0.0573137,0.0171181,0.667708,0.350103,9.55905
1520527958541736960,-0.00182404,-0.0602071,0.0144287,0.67227,0.346069,9.5545
1520527958542736896,-0.000293864,-0.0630311,0.0117009,0.678813,0.341045,9.55078
1520527958543736832,0.00126299,-0.0657606,0.00894203,0.687334,0.335034,9.54789
1520527958544736768,0.00286624,-0.0683699,0.00615954,0.697831,0.328038,9.54583
1520527958545736704,0.00452986,-0.0708389,0.00336298,0.709124,0.320515,9.54403
1520527958546736640,0.00624465,-0.0731687,0.000570788,0.720015,0.312928,9.54192
1520527958547736576,0.00799551,-0.0753659,-0.00219634,0.730503,0.305277,9.53951
1520527958548736512,0.00976733,-0.0774371,-0.00491773,0.740587,0.297563,9.5368
1520527958549736448,0.011545,-0.0793888,-0.00757271,0.750266,0.289784,9.53378
1520527958550736384,0.0133134,-0.0812275,-0.0101406,0.759541,0.281941,9.53046
1520527958551736320,0.0150574,-0.0829597,-0.0126007,0.768411,0.274032,9.52684
1520527958552736256,0.0167619,-0.0845921,-0.0149324,0.776879,0.266057,9.52292
1520527958553736192,0.0184118,-0.0861312,-0.0171149,0.784945,0.258017,9.5187
1520527958554736128,0.019992,-0.0875835,-0.0191276,0.79261,0.249909,9.51419
1520527958555736064,0.0214911,-0.0889542,-0.020958,0.798778,0.242802,9.50991
1520527958556736000,0.0229124,-0.0902436,-0.0226277,0.802324,0.237784,9.50639
1520527958557735936,0.0242632,-0.0914503,-0.0241665,0.803249,0.234856,9.50362
1520527958558735872,0.0255505,-0.0925732,-0.0256046,0.80155,0.234017,9.50162
1520527958559735808,0.0267816,-0.093611,-0.0269718,0.797226,0.235267,9.50038
1520527958560735744,0.0279635,-0.0945626,-0.0282982,0.790277,0.238603,9.4999
1520527958561735680,0.0291035,-0.0954267,-0.0296137,0.7807,0.244025,9.50017
1520527958562735616,0.0302086,-0.0962022,-0.0309485,0.768495,0.251531,9.50121
1520527958563735552,0.031286,-0.0968878,-0.0323325,0.753658,0.26112,9.503
1520527958564735488,0.0323429,-0.0974823,-0.0337956,0.736187,0.272789,9.50555
1520527958565735424,0.0333839,-0.097981,-0.0353591,0.718448,0.284408,9.50864
1520527958566735360,0.0344044,-0.098365,-0.0370081,0.702861,0.293801,9.51203
1520527958567735296,0.035397,-0.0986117,-0.0387185,0.689423,0.300967,9.51571
1520527958568735232,0.0363544,-0.0986987,-0.0404663,0.678133,0.305907,9.51969
1520527958569735168,0.0372695,-0.0986032,-0.0422274,0.668987,0.308619,9.52397
1520527958570735104,0.0381349,-0.0983029,-0.0439779,0.661986,0.309104,9.52854
1520527958571735040,0.0389434,-0.0977751,-0.0456935,0.657128,0.307364,9.53342
1520527958572734976,0.0396878,-0.0969974,-0.0473505,0.654413,0.303399,9.53859
1520527958573734912,0.0403608,-0.0959471,-0.0489245,0.653841,0.297211,9.54406
1520527958574734848,0.0409552,-0.0946017,-0.0503918,0.65541,0.288802,9.54982
1520527958575734784,0.0414665,-0.0929507,-0.0517344,0.657025,0.280093,9.55557
1520527958576734720,0.0419012,-0.0910329,-0.0529608,0.656536,0.273052,9.56098
1520527958577734656,0.0422687,-0.0888997,-0.0540856,0.653937,0.267679,9.56605
1520527958578734592,0.0425784,-0.0866025,-0.0551239,0.649226,0.263972,9.57077
1520527958579734528,0.0428396,-0.0841925,-0.0560905,0.6424,0.261931,9.57515
1520527958580734464,0.0430616,-0.0817212,-0.0570003,0.633462,0.261556,9.5792
1520527958581734400,0.0432537,-0.07924,-0.057868,0.622414,0.262845,9.58291
1520527958582734336,0.0434254,-0.0768001,-0.0587087,0.609263,0.265798,9.58628
1520527958583734272,0.043586,-0.074453,-0.0595371,0.594016,0.270416,9.58933
1520527958584734208,0.0437448,-0.07225,-0.0603681,0.576681,0.276698,9.59206
1520527958585734144,0.0439082,-0.0702302,-0.0612155,0.558775,0.283445,9.59451
1520527958586734080,0.0440703,-0.0683831,-0.0620892,0.541847,0.289422,9.59671
1520527958587734016,0.0442222,-0.0666853,-0.0629977,0.525897,0.294631,9.59866
1520527958588733952,0.0443547,-0.0651134,-0.0639499,0.510924,0.299069,9.60037
1520527958589733888,0.0444589,-0.063644,-0.0649545,0.496924,0.302737,9.60183
1520527958590733824,0.0445257,-0.0622538,-0.0660201,0.483898,0.305634,9.60304
1520527958591733760,0.0445461,-0.0609194,-0.0671556,0.471843,0.307759,9.60399
1520527958592733696,0.044511,-0.0596175,-0.0683697,0.460758,0.309113,9.60469
1520527958593733632,0.0444115,-0.0583247,-0.069671,0.45064,0.309695,9.60513
1520527958594733568,0.0442384,-0.0570177,-0.0710685,0.441488,0.309503,9.60531
1520527958595733504,0.0439879,-0.0556784,-0.0725655,0.433577,0.308278,9.60532
1520527958596733440,0.0436774,-0.0543103,-0.0741444,0.427192,0.305748,9.60523
1520527958597733376,0.0433296,-0.0529227,-0.0757824,0.42233,0.301912,9.60506
1520527958598733312,0.0429673,-0.0515246,-0.0774562,0.41899,0.296769,9.60481
1520527958599733248,0.0426133,-0.0501252,-0.0791429,0.417169,0.290318,9.60446
1520527958600733184,0.0422902,-0.0487336,-0.0808195,0.41687,0.282562,9.60402
1520527958601733120,0.0420208,-0.047359,-0.0824628,0.418095,0.273504,9.6035
1520527958602733056,0.041828,-0.0460106,-0.08405,0.420847,0.263151,9.60288
1520527958603732992,0.0417344,-0.0446974,-0.0855579,0.425133,0.25151,9.60217
1520527958604732928,0.0417629,-0.0434286,-0.0869635,0.430959,0.238589,9.60136
1520527958605732864,0.0419275,-0.0422088,-0.0882501,0.437302,0.225911,9.60002
1520527958606732800,0.0422064,-0.0410245,-0.089427,0.4431,0.21504,9.59767
1520527958607732736,0.0425687,-0.0398575,-0.09051,0.448351,0.205979,9.59433
1520527958608732672,0.0429832,-0.0386897,-0.0915151,0.453054,0.198725,9.58998
1520527958609732608,0.0434191,-0.0375028,-0.0924581,0.457208,0.193275,9.58464
1520527958610732544,0.0438454,-0.0362788,-0.0933549,0.460808,0.189628,9.5783
1520527958611732480,0.044231,-0.0349993,-0.0942214,0.463852,0.187778,9.57095
1520527958612732416,0.0445449,-0.0336462,-0.0950735,0.466337,0.187721,9.56262
1520527958613732352,0.0447561,-0.0322014,-0.0959271,0.468258,0.18945,9.55328
1520527958614732288,0.0448337,-0.0306468,-0.096798,0.469611,0.192959,9.54296
1520527958615732224,0.0447601,-0.0289643,-0.0976984,0.470899,0.19804,9.53093
1520527958616732160,0.0445737,-0.0271365,-0.0986251,0.472645,0.204482,9.51646
1520527958617732096,0.0443268,-0.0251465,-0.0995707,0.474848,0.212283,9.49953
1520527958618732032,0.0440721,-0.0229768,-0.100528,0.477505,0.221443,9.48016
1520527958619731968,0.0438621,-0.0206105,-0.10149,0.480613,0.231963,9.45834
1520527958620731904,0.0437493,-0.0180303,-0.10245,0.484172,0.243847,9.43407
1520527958621731840,0.0437863,-0.0152191,-0.1034,0.488182,0.2571,9.40735
1520527958622731776,0.0440256,-0.0121596,-0.104333,0.492643,0.271731,9.37817
1520527958623731712,0.0445197,-0.00883478,-0.105242,0.497555,0.287751,9.34653
1520527958624731648,0.0453212,-0.00522731,-0.106119,0.502916,0.305174,9.31242
1520527958625731584,0.0464642,-0.00133023,-0.106955,0.507877,0.323978,9.27956
1520527958626731520,0.0479068,0.00282131,-0.107728,0.51155,0.344137,9.25181
1520527958627731456,0.0495874,0.00718132,-0.108413,0.51393,0.365653,9.22917
1520527958628731392,0.0514447,0.0117038,-0.108985,0.51501,0.388528,9.21164
1520527958629731328,0.053417,0.0163428,-0.109419,0.51479,0.41276,9.19921
1520527958630731264,0.0554429,0.0210524,-0.109691,0.513274,0.438343,9.1919
1520527958631731200,0.0574608,0.0257864,-0.109774,0.510468,0.465273,9.18972
1520527958632731136,0.0594093,0.030499,-0.109646,0.506385,0.493539,9.19268
1520527958633731072,0.0612269,0.035144,-0.10928,0.501041,0.523131,9.20079
1520527958634731008,0.0628523,0.0396754,-0.108652,0.494454,0.554036,9.21408
1520527958635730944,0.0642399,0.0440588,-0.10775,0.487557,0.583446,9.22954
1520527958636730880,0.0654105,0.0483084,-0.106617,0.481306,0.608445,9.244
1520527958637730816,0.0664018,0.0524504,-0.10531,0.475698,0.629032,9.25748
1520527958638730752,0.0672514,0.0565116,-0.103887,0.470727,0.645207,9.26996
1520527958639730688,0.0679969,0.0605184,-0.102403,0.466387,0.65697,9.28145
1520527958640730624,0.068676,0.0644973,-0.100918,0.462672,0.664321,9.29192
1520527958641730560,0.0693262,0.0684749,-0.0994862,0.459576,0.667263,9.30139
1520527958642730496,0.0699853,0.0724777,-0.0981665,0.457092,0.665797,9.30984
1520527958643730432,0.0706908,0.0765323,-0.0970155,0.455213,0.659926,9.31728
1520527958644730368,0.0714803,0.0806651,-0.0960901,0.453929,0.649655,9.32369
1520527958645730304,0.0723798,0.0848939,-0.0954283,0.453959,0.638748,9.33057
1520527958646730240,0.0733659,0.0892001,-0.0949874,0.456057,0.631136,9.33946
1520527958647730176,0.0744028,0.0935557,-0.0947044,0.460218,0.626818,9.35035
1520527958648730112,0.0754546,0.0979327,-0.0945162,0.46644,0.625795,9.36325
1520527958649730048,0.0764853,0.102303,-0.0943597,0.474724,0.628067,9.37815
1520527958650729984,0.0774591,0.106639,-0.0941718,0.485077,0.633632,9.39505
1520527958651729920,0.07834,0.110912,-0.0938895,0.497507,0.642488,9.41397
1520527958652729856,0.0790921,0.115094,-0.0934496,0.512031,0.654632,9.43489
1520527958653729792,0.0796794,0.119158,-0.092789,0.528664,0.670059,9.45784
1520527958654729728,0.0800662,0.123075,-0.0918447,0.547428,0.688765,9.48282
1520527958655729664,0.0802247,0.126823,-0.090567,0.566747,0.708435,9.50828
1520527958656729600,0.080162,0.130401,-0.0889613,0.584952,0.726649,9.53262
1520527958657729536,0.0798942,0.133814,-0.0870478,0.602041,0.743405,9.55582
1520527958658729472,0.079437,0.137066,-0.0848462,0.61801,0.758703,9.57787
1520527958659729408,0.0788065,0.140163,-0.0823767,0.632854,0.772541,9.59879
1520527958660729344,0.0780186,0.143109,-0.0796592,0.646569,0.784919,9.61855
1520527958661729280,0.0770891,0.14591,-0.0767135,0.659151,0.795837,9.63716
1520527958662729216,0.0760342,0.14857,-0.0735597,0.670598,0.805295,9.65462
1520527958663729152,0.0748697,0.151094,-0.0702177,0.680908,0.813294,9.67091
1520527958664729088,0.0736117,0.153487,-0.0667075,0.690081,0.819833,9.68604
1520527958665729024,0.0722749,0.155752,-0.0630503,0.697676,0.825848,9.70007
1520527958666728960,0.0708688,0.157887,-0.0592742,0.703229,0.832321,9.71305
1520527958667728896,0.0694015,0.15989,-0.0554086,0.70674,0.839251,9.72498
1520527958668728832,0.0678811,0.161755,-0.051483,0.708208,0.846639,9.73587
1520527958669728768,0.0663155,0.163481,-0.047527,0.707631,0.854485,9.74572
1520527958670728704,0.0647128,0.165063,-0.0435701,0.705008,0.862787,9.75451
1520527958671728640,0.0630811,0.166497,-0.0396419,0.700336,0.871547,9.76226
1520527958672728576,0.0614284,0.167781,-0.0357719,0.693614,0.880762,9.76896
1520527958673728512,0.0597627,0.168911,-0.0319897,0.68484,0.890431,9.77461
1520527958674728448,0.0580922,0.169882,-0.0283247,0.674013,0.900554,9.7792
1520527958675728384,0.0564216,0.170693,-0.024798,0.66281,0.909912,9.78383
1520527958676728320,0.0547415,0.171342,-0.0213945,0.652996,0.917221,9.78966
1520527958677728256,0.0530389,0.171829,-0.0180904,0.644574,0.922483,9.79669
1520527958678728192,0.0513007,0.172154,-0.0148615,0.637545,0.925696,9.80492
1520527958679728128,0.0495137,0.172317,-0.0116838,0.631912,0.926861,9.81435
1520527958680728064,0.0476648,0.172317,-0.00853325,0.627675,0.925977,9.82498
1520527958681728000,0.0457409,0.172154,-0.0053858,0.624836,0.923046,9.83681
1520527958682727936,0.0437288,0.171827,-0.00221742,0.623394,0.918067,9.84984
1520527958683727872,0.0416154,0.171337,0.000995955,0.62335,0.911041,9.86406
1520527958684727808,0.0393877,0.170683,0.00427835,0.624704,0.901966,9.87949
1520527958685727744,0.0370376,0.169867,0.00764728,0.626343,0.892271,9.89466
1520527958686727680,0.0345793,0.168897,0.011093,0.62709,0.883456,9.90807
1520527958687727616,0.0320326,0.167781,0.0145986,0.626948,0.875521,9.9197
1520527958688727552,0.0294171,0.166531,0.0181472,0.62592,0.868464,9.92957
1520527958689727488,0.0267527,0.165156,0.0217219,0.624007,0.862286,9.93768
1520527958690727424,0.0240589,0.163666,0.0253059,0.621206,0.856987,9.94401
1520527958691727360,0.0213557,0.16207,0.0288822,0.617514,0.852569,9.94858
1520527958692727296,0.0186626,0.160378,0.0324339,0.612927,0.849036,9.95136
1520527958693727232,0.0159995,0.1586,0.0359443,0.607439,0.846391,9.95237
1520527958694727168,0.0133862,0.156745,0.0393965,0.601044,0.84464,9.95158
1520527958695727104,0.0108385,0.154825,0.0427752,0.593766,0.842925,9.95004
1520527958696727040,0.00835625,0.15285,0.0460723,0.585637,0.840334,9.94883
1520527958697726976,0.00593482,0.150832,0.0492811,0.576661,0.836866,9.94797
1520527958698726912,0.00356961,0.148784,0.0523953,0.566843,0.83252,9.94744
1520527958699726848,0.00125604,0.146717,0.0554083,0.556185,0.827295,9.94726
1520527958700726784,-0.00101052,0.144643,0.0583135,0.544686,0.82119,9.94743
1520527958701726720,-0.00323468,0.142575,0.0611044,0.532345,0.814205,9.94794
1520527958702726656,-0.00542105,0.140525,0.0637746,0.519157,0.806339,9.9488
1520527958703726592,-0.00757424,0.138503,0.0663173,0.505116,0.797593,9.95
1520527958704726528,-0.00969883,0.136524,0.0687262,0.490215,0.787966,9.95153
1520527958705726464,-0.0117977,0.134595,0.070996,0.475186,0.777471,9.95339
1520527958706726400,-0.0138671,0.132715,0.0731266,0.460814,0.766121,9.95558
1520527958707726336,-0.0159012,0.130881,0.0751197,0.447102,0.753914,9.9581
1520527958708726272,-0.0178944,0.129087,0.0769764,0.434055,0.74085,9.96095
1520527958709726208,-0.0198411,0.127329,0.0786983,0.421674,0.726928,9.96414
1520527958710726144,-0.0217356,0.125603,0.0802868,0.409962,0.712151,9.96767
1520527958711726080,-0.0235723,0.123905,0.0817432,0.398921,0.696518,9.97153
1520527958712726016,-0.0253456,0.12223,0.0830689,0.388551,0.680034,9.97573
1520527958713725952,-0.0270499,0.120573,0.0842654,0.378851,0.662701,9.98027
1520527958714725888,-0.0286796,0.118932,0.085334,0.369819,0.644522,9.98514
1520527958715725824,-0.0302308,0.117302,0.0862784,0.361876,0.626019,9.98997
1520527958716725760,-0.0317076,0.115689,0.0871113,0.35547,0.607743,9.99434
1520527958717725696,-0.0331158,0.1141,0.0878481,0.350603,0.589692,9.99827
1520527958718725632,-0.0344614,0.112542,0.088504,0.347276,0.571867,10.0018
1520527958719725568,-0.0357504,0.111023,0.0890941,0.345492,0.554267,10.0048
1520527958720725504,-0.0369888,0.109548,0.0896337,0.34525,0.536892,10.0074
1520527958721725440,-0.0381825,0.108125,0.0901379,0.346553,0.519743,10.0095
1520527958722725376,-0.0393376,0.106761,0.090622,0.349398,0.502822,10.0112
1520527958723725312,-0.04046,0.105463,0.0911012,0.353785,0.486129,10.0125
1520527958724725248,-0.0415557,0.104238,0.0915907,0.359713,0.469666,10.0133
1520527958725725184,-0.0426299,0.10309,0.0920997,0.364994,0.45321,10.0135
1520527958726725120,-0.0436839,0.102012,0.0926128,0.367305,0.43652,10.0129
1520527958727725056,-0.0447183,0.100992,0.0931078,0.366644,0.419595,10.0114
1520527958728724992,-0.0457336,0.10002,0.0935627,0.363011,0.402433,10.0091
1520527958729724928,-0.0467304,0.0990848,0.0939554,0.356409,0.385033,10.0061
1520527958730724864,-0.047709,0.0981755,0.0942638,0.346837,0.367393,10.0022
1520527958731724800,-0.0486701,0.0972813,0.0944657,0.334298,0.349513,9.99748
1520527958732724736,-0.0496142,0.0963913,0.0945392,0.318793,0.331393,9.99197
1520527958733724672,-0.0505418,0.0954946,0.094462,0.300325,0.313032,9.98566
1520527958734724608,-0.0514534,0.0945803,0.0942122,0.278893,0.294429,9.97854
1520527958735724544,-0.0523469,0.0936414,0.0937719,0.256348,0.275988,9.97181
1520527958736724480,-0.0532098,0.0926865,0.0931407,0.234661,0.258135,9.96676
1520527958737724416,-0.0540267,0.0917286,0.0923229,0.213832,0.240871,9.96339
1520527958738724352,-0.0547821,0.0907805,0.091323,0.193862,0.224196,9.9617
1520527958739724288,-0.0554606,0.089855,0.0901452,0.17475,0.20811,9.96169
1520527958740724224,-0.0560469,0.0889651,0.0887938,0.156496,0.192616,9.96336
1520527958741724160,-0.0565255,0.0881236,0.0872733,0.1391,0.177716,9.96671
1520527958742724096,-0.0568811,0.0873434,0.0855878,0.122561,0.163414,9.97174
1520527958743724032,-0.0570983,0.0866373,0.0837417,0.106879,0.149715,9.97845
1520527958744723968,-0.0571616,0.0860182,0.0817394,0.0920506,0.136625,9.98684
1520527958745723904,-0.0570592,0.0855016,0.0795865,0.0784705,0.124835,9.99339
1520527958746723840,-0.0567929,0.0851142,0.0772944,0.0665579,0.115081,9.99433
1520527958747723776,-0.0563686,0.0848858,0.0748759,0.0563078,0.107365,9.98965
1520527958748723712,-0.0557919,0.084846,0.0723439,0.0477161,0.101685,9.97936
1520527958749723648,-0.0550686,0.0850245,0.0697112,0.0407798,0.0980436,9.96345
1520527958750723584,-0.0542045,0.085451,0.0669907,0.0354972,0.096439,9.94193
1520527958751723520,-0.0532052,0.0861553,0.0641951,0.0318673,0.0968717,9.9148
1520527958752723456,-0.0520764,0.087167,0.0613372,0.02989,0.0993422,9.88206
1520527958753723392,-0.0508241,0.0885159,0.05843,0.0295648,0.103851,9.84371
1520527958754723328,-0.0494539,0.0902317,0.0554861,0.0308905,0.110401,9.79975
1520527958755723264,-0.0479733,0.0923341,0.0525183,0.033863,0.117561,9.75515
1520527958756723200,-0.046397,0.0948012,0.0495393,0.0384743,0.1238,9.71521
1520527958757723136,-0.0447417,0.0976001,0.0465618,0.0447168,0.129119,9.67992
1520527958758723072,-0.0430238,0.100698,0.0435983,0.0525849,0.133518,9.64929
1520527958759723008,-0.0412601,0.104061,0.0406614,0.0620763,0.136999,9.62331
1520527958760722944,-0.039467,0.107657,0.0377638,0.0731917,0.13956,9.602
1520527958761722880,-0.0376611,0.111453,0.0349182,0.0859356,0.141198,9.58534
1520527958762722816,-0.0358591,0.115416,0.032137,0.100315,0.141911,9.57335
1520527958763722752,-0.0340775,0.119513,0.029433,0.116341,0.141694,9.56604
1520527958764722688,-0.0323331,0.123711,0.0268186,0.134023,0.140543,9.56342
1520527958765722624,-0.0306393,0.127985,0.0243031,0.151637,0.138452,9.56167
1520527958766722560,-0.0289969,0.132347,0.021882,0.167315,0.135419,9.55669
1520527958767722496,-0.027403,0.136819,0.0195468,0.181048,0.131446,9.54846
1520527958768722432,-0.0258547,0.141421,0.0172895,0.192827,0.126531,9.537
1520527958769722368,-0.0243492,0.146176,0.0151017,0.202648,0.120676,9.52229
1520527958770722304,-0.0228836,0.151104,0.0129752,0.210504,0.11388,9.50433
1520527958771722240,-0.0214551,0.156226,0.0109017,0.216394,0.106143,9.48312
1520527958772722176,-0.0200608,0.161565,0.00887301,0.220317,0.0974642,9.45867
1520527958773722112,-0.0186979,0.16714,0.00688089,0.222274,0.0878429,9.43097
1520527958774722048,-0.0173635,0.172974,0.00491707,0.222265,0.0772779,9.40002
1520527958775721984,-0.0160563,0.179079,0.0029759,0.221976,0.0668309,9.36905
1520527958776721920,-0.0147818,0.185435,0.0010628,0.223217,0.0576483,9.34148
1520527958777721856,-0.0135472,0.192012,-0.000813845,0.225979,0.0497315,9.31733
1520527958778721792,-0.0123597,0.198779,-0.00264567,0.230256,0.0430809,9.29659
1520527958779721728,-0.0112265,0.205706,-0.00442427,0.236043,0.0376968,9.27925
1520527958780721664,-0.0101547,0.212764,-0.00614127,0.24334,0.0335787,9.26532
1520527958781721600,-0.00915149,0.219922,-0.00778826,0.252151,0.0307256,9.25479
1520527958782721536,-0.00822411,0.22715,-0.00935685,0.262485,0.0291357,9.24768
1520527958783721472,-0.00737971,0.234419,-0.0108387,0.274351,0.0288066,9.24398
1520527958784721408,-0.00662551,0.241697,-0.0122253,0.287764,0.0297354,9.2437
1520527958785721344,-0.00596612,0.248962,-0.0135112,0.300755,0.031708,9.24413
1520527958786721280,-0.00539521,0.256218,-0.0147022,0.311183,0.0344948,9.24229
1520527958787721216,-0.00490353,0.263477,-0.0158073,0.319038,0.0380951,9.23819
1520527958788721152,-0.00448182,0.270751,-0.0168355,0.324313,0.042509,9.23183
1520527958789721088,-0.00412081,0.278052,-0.0177957,0.327001,0.0477368,9.22321
1520527958790721024,-0.00381123,0.285391,-0.0186969,0.327097,0.0537791,9.21231
1520527958791720960,-0.00354379,0.292781,-0.0195481,0.3246,0.0606367,9.19914
1520527958792720896,-0.00330921,0.300233,-0.0203582,0.319508,0.0683106,9.1837
1520527958793720832,-0.00309819,0.30776,-0.0211361,0.311826,0.076802,9.16598
1520527958794720768,-0.00290142,0.315373,-0.0218908,0.301554,0.0861121,9.146
1520527958795720704,-0.0027128,0.323076,-0.0226307,0.290902,0.0950262,9.12619
1520527958796720640,-0.00253977,0.330831,-0.0233629,0.282253,0.102227,9.10922
1520527958797720576,-0.00239342,0.338593,-0.0240937,0.275603,0.107712,9.0951
1520527958798720512,-0.00228482,0.346316,-0.0248296,0.270949,0.111484,9.08381
1520527958799720448,-0.00222505,0.353954,-0.0255771,0.268288,0.113539,9.07536
1520527958800720384,-0.00222518,0.36146,-0.0263425,0.267622,0.113878,9.06974
1520527958801720320,-0.0022963,0.368788,-0.0271324,0.268956,0.1125,9.06695
1520527958802720256,-0.00244947,0.375892,-0.0279531,0.272299,0.109402,9.06701
1520527958803720192,-0.00269577,0.382726,-0.0288112,0.277664,0.104581,9.06991
1520527958804720128,-0.00304626,0.389243,-0.029713,0.285067,0.0980349,9.07566
1520527958805720064,-0.00350801,0.395414,-0.0306629,0.292054,0.0909173,9.08263
1520527958806720000,-0.00407119,0.401284,-0.0316558,0.295945,0.0844847,9.08903
1520527958807719936,-0.00472144,0.406916,-0.0326842,0.296738,0.0787355,9.09485
1520527958808719872,-0.00544439,0.412372,-0.0337407,0.294432,0.0736688,9.1001
